,id,nom,type_escalade,exposition,public,pieddesvoies,coor_1,coor_2,saison,url
1273,3755,La Viste,['Couenne'],['Sud'],"['amateur', 'debutant']",confortable,44.671728,6.755256,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Viste
1274,3758,Chez Papa,['Couenne'],['Sud'],"['haut niveau', 'confirme', 'amateur']",correct,44.961177,5.571849,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Chez-Papa
1275,3759,Les Deux Soeurs ,['Grande voie'],['Sud'],"['confirme', 'amateur']",accidenté,45.000556,5.578094,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Deux-Soeurs-
1276,3760,La Combe,['Couenne'],['Nord-Est'],['debutant'],confortable,44.92072,5.548162,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",La-Combe
1277,3761,Chez Maman,['Couenne'],['Sud-Ouest'],"['haut niveau', 'confirme']",dangereux,44.954466,5.566528,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Chez-Maman
1278,3762,Col du Mollard,['Couenne'],['Est'],"['haut niveau', 'confirme', 'amateur']",correct,45.48386,5.864478,"['Mai', 'Juin', 'Septembre', 'Octobre']",Col-du-Mollard
1279,3767,Ebbou (Pas du Mousse),['Couenne'],['Nord'],"['haut niveau', 'confirme']",accidenté,44.3735584094348,4.420773983001709,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Ebbou-Pas-du-Mousse
1280,3777,Viaduc de Rocherolles,['Couenne'],"['Sud-Est', 'Est']","['amateur', 'debutant']",correct,46.113169,1.430893,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Viaduc-de-Rocherolles
1281,3785,La Bresse (Roche Beuty),['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",correct,48.009350,6.888797,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Bresse-Roche-Beuty
1282,3786,Ramberchamp,['Couenne'],['Sud'],"['amateur', 'debutant']",correct,48.061207,6.852164,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Ramberchamp
1283,3787,La Sainte Baume (Petite galère),"['Couenne', 'Bloc']","['Sud', 'Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",correct,43.299182,5.655390,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Sainte-Baume-Petite-galère
1284,3802,La Roche aux Loups,['Bloc'],['Sud-Ouest'],"['amateur', 'debutant']",correct,48.592087,-0.518695,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Roche-aux-Loups
1285,3804,École d'escalade de la Blanche,['Couenne'],['Ouest'],['debutant'],accidenté,44.66301885604186,6.943134069442749,"['Mai', 'Juin', 'Septembre', 'Octobre']",École-d'escalade-de-la-Blanche
1286,3806,Plaine Dranse,"['Couenne', 'Bloc']",['Toutes'],"['amateur', 'debutant']",correct,46.215963,6.795121,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Plaine-Dranse
1287,3809,Les Roches d'Olima,['Couenne'],"['Sud-Est', 'Est']",['amateur'],correct,48.16746862619149,6.416637897491455,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Roches-d'Olima
1288,3815,Cornettes de bise,['Grande voie'],"['Ouest', 'Sud-Ouest', 'Sud', 'Nord']","['confirme', 'amateur']",accidenté,46.32395527127692,6.780281066894531,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Cornettes-de-bise
1289,3816,Dent d'Oche,['Grande voie'],"['Ouest', 'Sud', 'Nord']",['amateur'],correct,46.35339489532797,6.729555130004883,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Dent-d'Oche
1290,3818,Le Ménil,['Couenne'],['Sud'],['debutant'],confortable,47.91625808953453,6.805979311466217,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Ménil
1291,3831,Le Rouchon,['Grande voie'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur']",accidenté,44.687821288522365,6.935441493988037,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Rouchon
1292,3834,Punta Calcina (Conca),['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud', 'Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",correct,41.719475,9.353395,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Punta-Calcina-Conca
1293,3855,Aiguille de Quaix,['Couenne'],['Nord-Est'],"['amateur', 'debutant']",accidenté,45.267143,5.720535,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Aiguille-de-Quaix
1294,3857,La Payre - Le Pouzin,['Couenne'],['Sud'],"['confirme', 'amateur']",correct,44.731459814184504,4.735598266124725,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Payre-Le-Pouzin
1295,3861,Balari,['Couenne'],['Sud-Ouest'],['confirme'],accidenté,44.732494859750474,6.735981702804565,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Balari
1296,3879,Vailhan,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['amateur', 'debutant']",confortable,43.55148859493885,3.2968103885650635,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vailhan
1297,3882,Lac d'Avoriaz,['Bloc'],['Toutes'],"['amateur', 'debutant']",accidenté,46.18175122843889,6.786973178386688,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Lac-d'Avoriaz
1298,3912,L'Ospédale,['Couenne'],"['Nord-Ouest', 'Ouest', 'Sud-Ouest']","['amateur', 'debutant']",confortable,41.664491,9.202466,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",L'Ospédale
1299,3919,Bellecombe-en-Bauges,['Couenne'],"['Sud-Est', 'Est']",['confirme'],correct,45.74231970626826,6.16858184337616,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Bellecombe-en-Bauges
1300,3931,Les Gérats,['Couenne'],"['Sud', 'Sud-Est']","['confirme', 'amateur']",dangereux,46.00275028185762,6.668561697006226,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Les-Gérats
1301,3932,Ballancy,['Couenne'],['Sud'],"['confirme', 'amateur']",accidenté,46.05338698337691,6.6166770458221436,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Ballancy
1302,3936,La falaise de Sainte Catherine,['Couenne'],"['Ouest', 'Sud-Ouest']","['confirme', 'amateur', 'debutant']",accidenté,45.868424618104235,6.116166114807129,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-falaise-de-Sainte-Catherine
1303,3938,Les Îles,['Couenne'],"['Est', 'Nord-Est']","['amateur', 'debutant']",correct,42.644397339699296,8.932826220989227,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Îles
1304,3941,Baou de l'Aigle,['Couenne'],['Nord-Ouest'],"['confirme', 'amateur', 'debutant']",confortable,43.388454,5.507619,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Baou-de-l'Aigle
1305,3954,Col des Prés,"['Grande voie', 'Couenne']","['Sud-Ouest', 'Sud']","['amateur', 'debutant']",accidenté,45.5797,6.057796,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Col-des-Prés
1306,3955,Le Coudray,['Couenne'],"['Nord-Ouest', 'Ouest']",['debutant'],correct,45.6509856571363,6.192878144184246,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Le-Coudray
1307,3963,Les Gorges du Loup (Mesa Verde),['Couenne'],"['Sud-Est', 'Est']",['confirme'],correct,43.72939473616823,6.9960808753967285,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-Gorges-du-Loup-Mesa-Verde
1308,3968,Le Torchet,['Couenne'],"['Nord-Ouest', 'Nord']","['amateur', 'debutant']",correct,45.448579,6.687232,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Le-Torchet
1309,3969,La Ravière,['Couenne'],['Sud-Est'],['amateur'],confortable,45.45502696124365,6.679971814155579,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Ravière
1310,3970,Falaise de la Route des Caves,['Grande voie'],"['Nord-Ouest', 'Ouest']",['amateur'],dangereux,45.449147574886894,6.6935330629348755,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Falaise-de-la-Route-des-Caves
1311,3972,Pointe de la Vuzelle,['Grande voie'],['Nord-Ouest'],['amateur'],correct,45.415668,6.724674,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Pointe-de-la-Vuzelle
1312,3973,Rochers de Chamalière ,['Grande voie'],['Sud-Est'],"['confirme', 'amateur']",correct,45.06887742137137,2.783408761024475,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rochers-de-Chamalière-
1313,3984,Le Chapeau de Napoléon (Alpes-Maritimes),['Couenne'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",confortable,43.769149,6.711,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Chapeau-de-Napoléon-Alpes-Maritimes
1314,3987,Rurey,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['haut niveau', 'confirme', 'amateur']",correct,47.09211742773216,5.983756184577942,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Rurey
1315,3994,Le Seuil,['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur', 'debutant']",correct,44.416571781730305,6.435901522636414,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Seuil
1316,3997,Le Val Saint Martin,['Couenne'],"['Sud-Ouest', 'Sud']","['amateur', 'debutant']",accidenté,49.252121,1.384118,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Val-Saint-Martin
1317,3998,Rocher du Mouflon,['Couenne'],"['Sud-Ouest', 'Sud']",['amateur'],confortable,45.06464221272769,2.7815204858779907,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-du-Mouflon
1318,4017,Le Bout du Monde,['Couenne'],['Sud'],"['amateur', 'debutant']",confortable,45.00997,3.138093,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Bout-du-Monde
1319,4025,Les gorges de l'Arcueil,['Couenne'],"['Ouest', 'Sud-Ouest']","['amateur', 'debutant']",correct,45.16194255285878,3.120664358139038,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Les-gorges-de-l'Arcueil
1320,4040,Jarbonnet,['Couenne'],"['Sud-Est', 'Est']","['confirme', 'amateur']",accidenté,46.190086,5.458288,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Jarbonnet
1321,4043,Rocher de la Tortue,['Couenne'],['Nord-Ouest'],"['amateur', 'debutant']",correct,45.02473678295312,4.112934172153473,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Rocher-de-la-Tortue
1322,4044,Rocher du Rosenbourg,['Couenne'],['Sud'],['debutant'],confortable,47.8169467071681,7.0901647210121155,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Rocher-du-Rosenbourg
1323,4045,La Roche Pointue (dent du diable),"['Grande voie', 'Couenne']","['Ouest', 'Sud', 'Sud-Est']","['amateur', 'debutant']",confortable,44.925915712617815,4.189975261688232,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Roche-Pointue-dent-du-diable
1324,4057,La Dame du Lac (Lac d'Issarlès),['Couenne'],['Sud-Ouest'],['amateur'],correct,44.819305,4.076974,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Dame-du-Lac-Lac-d'Issarlès
1325,4059,Monte Santu (Sari Solenzara),['Couenne'],['Sud'],"['confirme', 'amateur', 'debutant']",accidenté,41.82792249156047,9.372383952140808,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Monte-Santu-Sari-Solenzara
1326,4061,Roche du Bockloch,['Couenne'],['Sud-Est'],"['amateur', 'debutant']",accidenté,47.963701,6.952548,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Roche-du-Bockloch
1327,4069,Col du Banchet,['Couenne'],['Sud-Ouest'],"['amateur', 'debutant']",confortable,45.565869058448584,5.732891857624054,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Col-du-Banchet
1328,4075,Col de Tamié,['Couenne'],"['Ouest', 'Sud-Ouest', 'Sud']",['amateur'],correct,45.670052,6.314948,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Col-de-Tamié
1329,4088,Cournols,['Bloc'],"['Sud-Ouest', 'Sud']","['confirme', 'amateur', 'debutant']",confortable,45.636349,3.034285,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Cournols
1330,4136,Creys-Mépieu,['Couenne'],['Est'],['debutant'],confortable,45.7329373806072,5.485637784004211,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Creys-Mépieu
1331,4137,Porcieu,['Couenne'],['Est'],['debutant'],correct,45.83703222879871,5.418652296066284,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Porcieu
1332,4152,Val de Fier,['Grande voie'],['Sud'],['confirme'],dangereux,45.934476420613784,5.885351300239563,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Val-de-Fier
1333,4155,Le Bois des Roches (Mérentais),['Bloc'],['Toutes'],"['confirme', 'amateur', 'debutant']",correct,48.744686,2.080230,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Le-Bois-des-Roches-Mérentais
1334,4182,Passi-Keli,"['Couenne', 'Bloc']","['Ouest', 'Sud']",['confirme'],correct,-12.982735,45.12871,['0'],Passi-Keli
1335,4183,Hagnoundrou,['Couenne'],['Toutes'],"['amateur', 'debutant']",correct,-12.915432,45.093942,['0'],Hagnoundrou
1336,4184,Plage des Seychelles,['Bloc'],['Toutes'],['amateur'],correct,-12.749648,45.044932,['0'],Plage-des-Seychelles
1337,4187,La Roche Bouton,['Couenne'],['Nord'],"['amateur', 'debutant']",confortable,45.925325,2.889046,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",La-Roche-Bouton
1338,4188,Le Père des Rioux,['Couenne'],['Toutes'],"['amateur', 'debutant']",confortable,45.881639,2.827103,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Père-des-Rioux
1339,4199,Grotte Rolland (La bergerie),"['Couenne', 'Bloc']",['Est'],"['confirme', 'amateur']",dangereux,43.22779967478237,5.366841405630112,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Grotte-Rolland-La-bergerie
1340,4217,La Tournette,['Grande voie'],"['Ouest', 'Sud-Ouest']",['confirme'],dangereux,45.828983158877506,6.280467510223389,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",La-Tournette
1341,4218,Cons Sainte-Colombe,['Couenne'],['Nord-Ouest'],"['haut niveau', 'confirme']",correct,45.74831650497034,6.3341546058654785,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Cons-Sainte-Colombe
1342,4219,Allèves,['Couenne'],['Sud-Est'],['confirme'],accidenté,45.7533333333333,6.0915,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Allèves
1343,4220,Chaumont,['Couenne'],['Est'],['debutant'],confortable,46.03690884620136,5.960088819319935,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Chaumont
1344,4221,Thiolles,['Couenne'],['Sud'],"['haut niveau', 'confirme']",accidenté,46.02748731518681,5.960700809982882,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",Thiolles
1345,4222,Vovray,"['Grande voie', 'Couenne']",['Sud-Ouest'],"['amateur', 'debutant']",accidenté,46.05117805374828,5.942681729902688,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Vovray
1346,4223,Roche Parnal,['Grande voie'],['Nord-Ouest'],['confirme'],accidenté,46.0075,6.34883333333333,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Roche-Parnal
1347,4224,Grand Bargy,['Grande voie'],['Nord-Ouest'],['confirme'],accidenté,46.019,6.487,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Grand-Bargy
1348,4225,Leschaux (Rocher inférieur),['Grande voie'],['Sud-Ouest'],['confirme'],dangereux,46.0184222222222,6.41026666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Leschaux-Rocher-inférieur
1349,4226,Mont Charvet,['Grande voie'],['Sud-Ouest'],"['amateur', 'debutant']",accidenté,45.9423333333333,6.53783333333333,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Mont-Charvet
1350,4227,Pointe de Chombas,['Grande voie'],['Sud-Ouest'],['confirme'],dangereux,45.9475,6.543,"['Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Pointe-de-Chombas
1351,4228,Pointe Longue,['Grande voie'],"['Nord-Est', 'Nord']","['confirme', 'amateur']",accidenté,45.9768333333333,6.56533333333333,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Pointe-Longue
1352,4229,Rocher de la Salla,['Grande voie'],['Sud-Ouest'],['amateur'],dangereux,45.925,6.50983333333333,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-de-la-Salla
1353,4230,Tardevant,['Grande voie'],['Nord-Ouest'],['confirme'],dangereux,45.9315,6.51983333333333,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Tardevant
1354,4233,La Piade,['Psychobloc'],['Toutes'],"['confirme', 'amateur']",dangereux,43.10380188640332,5.99267765885088,['0'],La-Piade
1355,4236,Solaison,['Couenne'],['Nord'],"['confirme', 'amateur']",correct,46.0271666666667,6.42933333333333,"['Juin', 'Juillet', 'Août', 'Septembre']",Solaison
1356,4237,Leschaux (Cenise),"['Grande voie', 'Couenne']",['Sud-Ouest'],['confirme'],accidenté,46.01277044765027,6.423607170690957,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Leschaux-Cenise
1357,4238,La Chapelle (Rhône-Alpes),['Couenne'],['Sud'],['debutant'],correct,45.9898333333333,6.26816666666667,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",La-Chapelle-Rhône-Alpes
1358,4241,Pointe Diamant,['Bloc'],['Est'],"['confirme', 'amateur', 'debutant']",accidenté,4.882907343956781,-52.24586382506914,"['Mars', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre']",Pointe-Diamant
1359,4245,Gache,['Couenne'],['Toutes'],"['haut niveau', 'confirme']",accidenté,44.23273428587586,6.008991301087008,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Gache
1360,4247,Pont Julien,"['Couenne', 'Bloc']","['Sud-Ouest', 'Sud', 'Est']","['confirme', 'amateur', 'debutant']",correct,43.86123694352788,5.316548680621671,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Pont-Julien
1361,4248,Bosque,['Couenne'],"['Sud-Ouest', 'Sud']",['debutant'],correct,43.880090124059336,5.362616032416554,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Bosque
1362,4249,Les grottes de Koumac,['Couenne'],['Sud-Ouest'],['debutant'],correct,-20.53486164913152,164.3400317431042,['0'],Les-grottes-de-Koumac
1363,4257,Petit Bargy,['Grande voie'],['Nord-Ouest'],"['confirme', 'amateur']",dangereux,46.02609231587244,6.510366797501774,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Petit-Bargy
1364,4258,Pointe de la Blonnière,['Grande voie'],['Nord'],['debutant'],dangereux,45.85935932712425,6.455200910677377,"['Juin', 'Juillet', 'Août', 'Septembre']",Pointe-de-la-Blonnière
1365,4259,Dents de Lanfon,['Grande voie'],['Sud-Ouest'],['amateur'],dangereux,45.8592805555556,6.24169722222222,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Dents-de-Lanfon
1366,4261,Louis Philippe,['Grande voie'],['Sud-Ouest'],['confirme'],dangereux,45.9976666666667,6.64283333333333,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Louis-Philippe
1367,4262,Le Parmelan,"['Grande voie', 'Couenne']",['Nord-Ouest'],"['confirme', 'amateur']",accidenté,45.9528444444444,6.24080277777778,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Le-Parmelan
1368,4263,Bassignac le Bas,['Couenne'],"['Sud-Ouest', 'Sud', 'Sud-Est']","['amateur', 'debutant']",correct,45.015087603677586,1.8588683010239038,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Bassignac-le-Bas
1369,4264,Rocher de Porte,"['Grande voie', 'Couenne']",['Sud'],"['confirme', 'amateur', 'debutant']",correct,46.22448535741045,6.544632911682129,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rocher-de-Porte
1370,4266,Cressionière,['Couenne'],['Sud-Est'],"['confirme', 'amateur']",correct,46.269050614277276,6.537388712181382,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Cressionière
1371,4267,Pas de Morgins,['Couenne'],['Ouest'],"['amateur', 'debutant']",confortable,46.2532527777778,6.84635,"['Mai', 'Juin', 'Septembre', 'Octobre']",Pas-de-Morgins
1372,4268,Tré-la-Tête,['Grande voie'],['Toutes'],['amateur'],accidenté,45.789,6.74166666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Tré-la-Tête
1373,4269,Barmerousse,['Grande voie'],"['Sud-Ouest', 'Sud']",['confirme'],accidenté,45.9525,6.691,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Barmerousse
1374,4270,Le Faloudan,['Couenne'],['Sud-Ouest'],['confirme'],correct,46.3351666666667,6.57683333333333,"['Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Le-Faloudan
1375,4271,Le Bry,['Couenne'],['Sud-Ouest'],"['confirme', 'amateur']",correct,46.232,6.5455,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Le-Bry
1376,4272,Rochers de Rions (Charbonnière),['Grande voie'],"['Sud-Ouest', 'Sud-Est']",['confirme'],accidenté,45.9521666666667,6.70166666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Rochers-de-Rions-Charbonnière
1377,4273,Pointe de Platé,['Grande voie'],['Sud'],"['confirme', 'amateur']",accidenté,45.9648333333333,6.73083333333333,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Pointe-de-Platé
1378,4274,Larses,['Couenne'],"['Sud', 'Sud-Est']","['amateur', 'debutant']",accidenté,45.95255478119167,6.747952848686509,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Larses
1379,4277,Pointe d'Orchex,['Grande voie'],['Sud-Ouest'],['confirme'],accidenté,46.0991666666667,6.55,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Pointe-d'Orchex
1380,4281,Pont des Piles,['Couenne'],['Sud-Ouest'],['debutant'],confortable,46.460045,1.603937,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Pont-des-Piles
1381,4285,Dalle de Mévonne,['Grande voie'],['Nord-Ouest'],['confirme'],dangereux,46.29315442433113,6.593011021668644,"['Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre']",Dalle-de-Mévonne
1382,4286,Mont Chauffé (Grande Raille),['Grande voie'],['Sud'],['confirme'],accidenté,46.3031666666667,6.75466666666667,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Mont-Chauffé-Grande-Raille
1383,4287,Mont Brion,['Grande voie'],['Est'],['confirme'],dangereux,46.2426666666667,6.69916666666667,"['Mai', 'Juin', 'Septembre', 'Octobre']",Mont-Brion
1384,4291,La Braconnerie,['Couenne'],['Sud'],['amateur'],correct,46.786622715481336,-1.5265305340153645,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Octobre', 'Novembre', 'Decembre']",La-Braconnerie
1385,4292,Apremont,['Couenne'],"['Sud-Ouest', 'Sud']","['amateur', 'debutant']",confortable,46.749550,-1.743788,"['Janvier', 'Février', 'Mars', 'Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Apremont
1386,4293,Pointe des Pavis,['Grande voie'],['Sud-Est'],['confirme'],dangereux,46.3438333333333,6.7545,"['Avril', 'Mai', 'Juin', 'Septembre', 'Octobre', 'Novembre']",Pointe-des-Pavis
1387,4294,Lez Steir,['Couenne'],"['Nord-Ouest', 'Ouest']",['debutant'],confortable,48.037292787719956,-4.133657812853926,"['Mars', 'Avril', 'Mai', 'Juin', 'Juillet', 'Août', 'Septembre', 'Octobre', 'Novembre', 'Decembre']",Lez-Steir
